State,City,Season,Crop,Area,avgTemp,Cloud Cover,Precipitation,vapPressure,Rainfall,Wet Day Freq,Production,pH,Soil Type,Water_Availability,AVG_Price
Gujarat,Amreli,Whole Year,Onion,1482.6318,21.45533333,27.14258333,640.668,19.73716667,174.526,27.4147,131000,6.803931519,Loamy,Medium,1200
Gujarat,Amreli,Whole Year,Sugarcane,14826.318,21.45533333,27.14258333,640.668,19.73716667,174.526,27.4147,4160000,6.178056304,Red,High,1942
Gujarat,Amreli,Kharif,Arhar/Tur,2471.053,22.9014,46.1268,712.896,23.9396,482.241,24.9255,4000,6.598860305,Loamy,High,4121
Gujarat,Amreli,Kharif,Bajra,102301.5942,22.9014,46.1268,712.896,23.9396,482.241,24.9255,300000,6.079497202,Red,High,931
Gujarat,Amreli,Kharif,Castor seed,12355.265,22.9014,46.1268,712.896,23.9396,482.241,24.9255,70000,6.91,Black,High,2474
Gujarat,Amreli,Kharif,Cotton(lint),180633.9743,22.9014,46.1268,712.896,23.9396,482.241,24.9255,587000,7.840207144,Black,High,2964
Gujarat,Amreli,Kharif,Groundnut,611832.7228,22.9014,46.1268,712.896,23.9396,482.241,24.9255,421000,7.01,Loamy,High,2555
Gujarat,Amreli,Kharif,Jowar,45220.2699,22.9014,46.1268,712.896,23.9396,482.241,24.9255,5000,6.420457311,Red,High,1420
Gujarat,Amreli,Kharif,Maize,12355.265,22.9014,46.1268,712.896,23.9396,482.241,24.9255,38000,7.38,Black,High,956
Gujarat,Amreli,Kharif,Moong(Green Gram),7166.0537,22.9014,46.1268,712.896,23.9396,482.241,24.9255,8000,5.916779289,Red,High,7000
Gujarat,Amreli,Kharif,Moth,1235.5265,22.9014,46.1268,712.896,23.9396,482.241,24.9255,,7.16,Loamy,High,6000
Gujarat,Amreli,Kharif,Other Kharif pulses,1482.6318,22.9014,46.1268,712.896,23.9396,482.241,24.9255,1000,5.603413172,Red,High,5500
Gujarat,Amreli,Kharif,Sesamum,113421.3327,22.9014,46.1268,712.896,23.9396,482.241,24.9255,78000,6.420457311,Red,High,4869
Gujarat,Amreli,Kharif,Urad,7413.159,22.9014,46.1268,712.896,23.9396,482.241,24.9255,10000,6.91,Black,High,6500
Gujarat,Amreli,Rabi,Jowar,247.1053,19.38225,10.772,10.651,13.58175,23.13,2.1922,,6.413543781,Red,Low,1420
Gujarat,Amreli,Rabi,Rapeseed &Mustard,247.1053,19.38225,10.772,10.651,13.58175,23.13,2.1922,1000,7.38,Loamy,Low,2163
Gujarat,Amreli,Rabi,Wheat,6424.7378,19.38225,10.772,10.651,13.58175,23.13,2.1922,59000,7.728832424,Black,Medium,1341
Gujarat,Amreli,Summer,Bajra,247.1053,22.17166667,17.698,36.944,20.56566667,102.23,0.9018,3000,7.091992365,Loamy,Low,931
Gujarat,Amreli,Summer,Groundnut,494.2106,22.17166667,17.698,36.944,20.56566667,102.23,0.9018,2000,6.372576327,Red,Medium,2555
Gujarat,Amreli,Whole Year,Dry chillies,494.2106,21.54591667,27.23466667,760.491,19.6435,197.73,28.0195,1000,6.501697816,Loamy,Medium,7368
Gujarat,Amreli,Whole Year,Garlic,247.1053,21.54591667,27.23466667,760.491,19.6435,197.73,28.0195,2000,6.633864582,Loamy,Medium,2500
Gujarat,Amreli,Whole Year,Guar seed,2471.053,21.54591667,27.23466667,760.491,19.6435,197.73,28.0195,2000,5.938528744,Red,Medium,5000
Gujarat,Amreli,Whole Year,Onion,247.1053,21.54591667,27.23466667,760.491,19.6435,197.73,28.0195,21000,5.878568981,Red,Medium,1200
Gujarat,Amreli,Whole Year,Sugarcane,988.4212,21.54591667,27.23466667,760.491,19.6435,197.73,28.0195,110000,7.18,Red,High,1942
Gujarat,Amreli,Kharif,Arhar/Tur,2471.053,22.932,45.7284,438.227,24.1172,403.1,19.618,6000,6.67,Black,High,4121
Gujarat,Amreli,Kharif,Bajra,101066.0677,22.932,45.7284,438.227,24.1172,403.1,19.618,777000,6.598860305,Loamy,High,931
Gujarat,Amreli,Kharif,Castor seed,9390.0014,22.932,45.7284,438.227,24.1172,403.1,19.618,68000,6.212302608,Red,High,2474
Gujarat,Amreli,Kharif,Cotton(lint),208309.7679,22.932,45.7284,438.227,24.1172,403.1,19.618,830000,6.598860305,Loamy,High,2964
Gujarat,Amreli,Kharif,Groundnut,694612.9983,22.932,45.7284,438.227,24.1172,403.1,19.618,4082000,5.873171894,Red,High,2555
Gujarat,Amreli,Kharif,Jowar,20015.5293,22.932,45.7284,438.227,24.1172,403.1,19.618,42000,6.044556594,Red,High,1420
Gujarat,Amreli,Kharif,Maize,8648.6855,22.932,45.7284,438.227,24.1172,403.1,19.618,69000,5.683548308,Red,High,956
Gujarat,Amreli,Kharif,Moong(Green Gram),8401.5802,22.932,45.7284,438.227,24.1172,403.1,19.618,22000,6.598860305,Loamy,High,7000
Gujarat,Amreli,Kharif,Moth,1482.6318,22.932,45.7284,438.227,24.1172,403.1,19.618,2000,7.49,Loamy,High,6000
Gujarat,Amreli,Kharif,Other Kharif pulses,988.4212,22.932,45.7284,438.227,24.1172,403.1,19.618,1000,6.91,Black,High,5500
Gujarat,Amreli,Kharif,Rice,247.1053,22.932,45.7284,438.227,24.1172,403.1,19.618,1000,7.13147457,Loamy,High,1065
Gujarat,Amreli,Kharif,Sesamum,88957.908,22.932,45.7284,438.227,24.1172,403.1,19.618,269000,7.16,Loamy,High,4869
Gujarat,Amreli,Kharif,Small millets,4942.106,22.932,45.7284,438.227,24.1172,403.1,19.618,3000,6.114525877,Red,High,1100
Gujarat,Amreli,Kharif,Urad,8648.6855,22.932,45.7284,438.227,24.1172,403.1,19.618,29000,6.98,Loamy,High,6500
Gujarat,Amreli,Rabi,Gram,2718.1583,18.735,10.41425,1.385,13.13975,26.1,0.9876,3000,7.15,Red,Low,1933
Gujarat,Amreli,Rabi,Jowar,247.1053,18.735,10.41425,1.385,13.13975,26.1,0.9876,1000,7.4526709,Loamy,Low,1420
Gujarat,Amreli,Rabi,Rapeseed &Mustard,988.4212,18.735,10.41425,1.385,13.13975,26.1,0.9876,5000,6.391173589,Red,Low,2163
Gujarat,Amreli,Rabi,Wheat,27675.7936,18.735,10.41425,1.385,13.13975,26.1,0.9876,301000,7.23,Black,Medium,1341
Gujarat,Amreli,Summer,Bajra,494.2106,22.76966667,17.33833333,0.052,20.74,98.42,0.0528,3000,6.75,Red,Low,931
Gujarat,Amreli,Summer,Groundnut,1235.5265,22.76966667,17.33833333,0.052,20.74,98.43,0.0528,8000,6.67,Black,Medium,2555
Gujarat,Amreli,Whole Year,Dry chillies,247.1053,21.49241667,26.8595,439.664,19.61375,174.1,20.6584,1000,7.2,Black,Medium,7368
Gujarat,Amreli,Whole Year,Garlic,988.4212,21.49241667,26.8595,439.664,19.61375,174.1,20.6584,24000,5.918263801,Red,Medium,2500
Gujarat,Amreli,Whole Year,Onion,1976.8424,21.49241667,26.8595,439.664,19.61375,174.1,20.6584,221000,5.938528744,Red,Medium,1200
Gujarat,Amreli,Kharif,Arhar/Tur,988.4212,23.1542,45.33,765.434,24.4184,416.24,26.7363,3000,5.893492999,Red,High,4121
Gujarat,Amreli,Kharif,Bajra,101807.3836,23.1542,45.33,765.434,24.4184,416.24,26.7363,763000,5.731535258,Red,High,931
Gujarat,Amreli,Kharif,Castor seed,3212.3689,23.1542,45.33,765.434,24.4184,416.24,26.7363,16000,5.833940084,Red,High,2474
Gujarat,Amreli,Kharif,Cotton(lint),219429.5064,23.1542,45.33,765.434,24.4184,416.24,26.7363,1404000,6.703270635,Loamy,High,2964
Gujarat,Amreli,Kharif,Groundnut,773439.589,23.1542,45.33,765.434,24.4184,416.24,26.7363,2245000,6.766184468,Loamy,High,2555
Gujarat,Amreli,Kharif,Jowar,28664.2148,23.1542,45.33,765.434,24.4184,416.24,26.7363,31000,6.54,Black,High,1420
Gujarat,Amreli,Kharif,Maize,4447.8954,23.1542,45.33,765.434,24.4184,416.24,26.7363,30000,6.87,Red,High,956
Gujarat,Amreli,Kharif,Moong(Green Gram),7413.159,23.1542,45.33,765.434,24.4184,416.24,26.7363,9000,6.336253525,Red,High,7000
Gujarat,Amreli,Kharif,Moth,741.3159,23.1542,45.33,765.434,24.4184,416.24,26.7363,2000,6.434610995,Red,High,6000
Gujarat,Amreli,Kharif,Other Kharif pulses,247.1053,23.1542,45.33,765.434,24.4184,416.24,26.7363,1000,6.758479569,Loamy,High,5500
Gujarat,Amreli,Kharif,Sesamum,86981.0656,23.1542,45.33,765.434,24.4184,416.24,26.7363,199000,6.859840821,Loamy,High,4869
Gujarat,Amreli,Kharif,Urad,6671.8431,23.1542,45.33,765.434,24.4184,416.24,26.7363,9000,6.498052108,Red,High,6500
Gujarat,Amreli,Rabi,Gram,2223.9477,19.002,10.19275,3.679,13.17625,26.1,1.1254,4000,7.16,Loamy,Low,1933
Gujarat,Amreli,Rabi,Other  Rabi pulses,247.1053,19.002,10.19275,3.679,13.17625,26.1,1.1254,1000,6.620900869,Loamy,Low,5500
Gujarat,Amreli,Rabi,Rapeseed &Mustard,988.4212,19.002,10.19275,3.679,13.17625,26.1,1.1254,5000,7.46,Loamy,Low,2163
Gujarat,Amreli,Rabi,Wheat,19274.2134,19.002,10.19275,3.679,13.17625,26.1,1.1254,192000,6.620900869,Loamy,Medium,1341
Gujarat,Amreli,Summer,Bajra,494.2106,22.234,16.97266667,0.014,20.38933333,107.52,0.0143,4000,6.939083505,Loamy,Low,931
Gujarat,Amreli,Summer,Groundnut,494.2106,22.234,16.97266667,0.014,20.38933333,107.52,0.0143,3000,7.01,Loamy,Medium,2555
Gujarat,Amreli,Whole Year,Dry chillies,741.3159,21.54008333,26.52825,769.127,19.66375,184.12,27.876,3000,5.751707342,Red,Medium,7368
Gujarat,Amreli,Whole Year,Garlic,1235.5265,21.54008333,26.52825,769.127,19.66375,184.12,27.876,27000,5.938528744,Red,Medium,2500
Gujarat,Amreli,Whole Year,Onion,1976.8424,21.54008333,26.52825,769.127,19.66375,184.12,27.876,228000,5.938528744,Red,Medium,1200
Gujarat,Amreli,Whole Year,Sugarcane,9637.1067,21.54008333,26.52825,769.127,19.66375,184.12,27.876,2750000,5.885638185,Red,High,1942
Gujarat,Amreli,Kharif,Arhar/Tur,2718.1583,23.5364,45.33,514.433,24.289,486.2,22.2802,9000,6.074190142,Red,High,4121
Gujarat,Amreli,Kharif,Bajra,77838.1695,23.5364,45.33,514.433,24.289,486.2,22.2802,626000,5.012139669,Red,High,931
Gujarat,Amreli,Kharif,Castor seed,4942.106,23.5364,45.33,514.433,24.289,486.2,22.2802,38000,7.321619041,Loamy,High,2474
Gujarat,Amreli,Kharif,Cotton(lint),256989.512,23.5364,45.33,514.433,24.289,486.2,22.2802,3392000,5.645435626,Red,High,2964
Gujarat,Amreli,Kharif,Groundnut,743045.6371,23.5364,45.33,514.433,24.289,486.2,22.2802,6990000,5.66999105,Red,High,2555
Gujarat,Amreli,Kharif,Jowar,43243.4275,23.5364,45.33,514.433,24.289,486.2,22.2802,21000,6.363472208,Red,High,1420
Gujarat,Amreli,Kharif,Maize,5436.3166,23.5364,45.33,514.433,24.289,486.2,22.2802,37000,7.4,Loamy,High,956
Gujarat,Amreli,Kharif,Moong(Green Gram),11119.7385,23.5364,45.33,514.433,24.289,486.2,22.2802,26000,7,Loamy,High,7000
Gujarat,Amreli,Kharif,Moth,1976.8424,23.5364,45.33,514.433,24.289,486.2,22.2802,4000,7.375482851,Loamy,High,6000
Gujarat,Amreli,Kharif,Other Kharif pulses,494.2106,23.5364,45.33,514.433,24.289,486.2,22.2802,1000,5.596449493,Red,High,5500
Gujarat,Amreli,Kharif,Sesamum,107490.8055,23.5364,45.33,514.433,24.289,486.2,22.2802,251000,7,Loamy,High,4869
Gujarat,Amreli,Kharif,Urad,10378.4226,23.5364,45.33,514.433,24.289,486.2,22.2802,28000,5.85393208,Red,High,6500
Gujarat,Amreli,Rabi,Gram,4695.0007,19.8505,10.19275,27.633,13.8005,25.63,1.5092,19000,7.786366322,Black,Low,1933
Gujarat,Amreli,Rabi,Other  Rabi pulses,247.1053,19.8505,10.19275,27.633,13.8005,25.63,1.5092,1000,8.135900726,Black,Low,5500
Gujarat,Amreli,Rabi,Rapeseed &Mustard,1235.5265,19.8505,10.19275,27.633,13.8005,25.63,1.5092,8000,7.116538883,Loamy,Low,2163
Gujarat,Amreli,Rabi,Small millets,741.3159,19.8505,10.19275,27.633,13.8005,25.63,1.5092,1000,5.982854523,Red,Low,1100
Gujarat,Amreli,Rabi,Wheat,28664.2148,19.8505,10.19275,27.633,13.8005,25.63,1.5092,379000,6.71,Loamy,Medium,1341
Gujarat,Amreli,Summer,Bajra,494.2106,22.55033333,16.97266667,2.106,20.74533333,105.26,0.8942,5000,6.98,Red,Low,931
Gujarat,Amreli,Summer,Groundnut,2718.1583,22.55033333,16.97266667,2.106,20.74533333,105.26,0.8942,17000,7.57125447,Black,Medium,2555
Gujarat,Amreli,Whole Year,Dry chillies,741.3159,22.06125,26.52825,544.172,19.90691667,153.26,24.6836,2000,5.830892252,Red,Medium,7368
Gujarat,Amreli,Whole Year,Garlic,2471.053,22.06125,26.52825,544.172,19.90691667,153.26,24.6836,72000,6.76,Black,Medium,2500
Gujarat,Amreli,Whole Year,Onion,4695.0007,22.06125,26.52825,544.172,19.90691667,153.26,24.6836,628000,6.229498836,Red,Medium,1200
Gujarat,Amreli,Whole Year,Sugarcane,494.2106,22.06125,26.52825,544.172,19.90691667,153.26,24.6836,140000,6.95,Loamy,High,1942
Gujarat,Amreli,Kharif,Arhar/Tur,3706.5795,22.6592,45.33,829.855,23.8188,490.2,30.5915,14000,7.477935216,Loamy,High,4121
Gujarat,Amreli,Kharif,Bajra,84510.0126,22.6592,45.33,829.855,23.8188,490.2,30.5915,422000,5.521466996,Red,High,931
Gujarat,Amreli,Kharif,Castor seed,4695.0007,22.6592,45.33,829.855,23.8188,490.2,30.5915,33000,7.238566893,Loamy,High,2474
Gujarat,Amreli,Kharif,Cotton(lint),287630.5692,22.6592,45.33,829.855,23.8188,490.2,30.5915,2908000,5.749914421,Red,High,2964
Gujarat,Amreli,Kharif,Groundnut,743045.6371,22.6592,45.33,829.855,23.8188,490.2,30.5915,943000,6.442289294,Red,High,2555
Gujarat,Amreli,Kharif,Jowar,247.1053,22.6592,45.33,829.855,23.8188,490.2,30.5915,1000,6.558902588,Loamy,High,1420
Gujarat,Amreli,Kharif,Maize,1976.8424,22.6592,45.33,829.855,23.8188,490.2,30.5915,8000,6.489040367,Red,High,956
Gujarat,Amreli,Kharif,Moong(Green Gram),10872.6332,22.6592,45.33,829.855,23.8188,490.2,30.5915,18000,5.791649933,Red,High,7000
Gujarat,Amreli,Kharif,Moth,2471.053,22.6592,45.33,829.855,23.8188,490.2,30.5915,4000,5.669489065,Red,High,6000
Gujarat,Amreli,Kharif,Other Kharif pulses,247.1053,22.6592,45.33,829.855,23.8188,490.2,30.5915,1000,5.624203283,Red,High,5500
Gujarat,Amreli,Kharif,Sesamum,101313.173,22.6592,45.33,829.855,23.8188,490.2,30.5915,75000,5.710819862,Red,High,4869
Gujarat,Amreli,Kharif,Urad,9884.212,22.6592,45.33,829.855,23.8188,490.2,30.5915,25000,6.276038961,Red,High,6500
Gujarat,Amreli,Rabi,Gram,6671.8431,19.022,10.19275,2.291,13.31425,23.62,1.4167,27000,6.11275104,Red,Low,1933
Gujarat,Amreli,Rabi,Rapeseed &Mustard,988.4212,19.022,10.19275,2.291,13.31425,23.62,1.4167,5000,7.03,Black,Low,2163
Gujarat,Amreli,Rabi,Wheat,47197.1123,19.022,10.19275,2.291,13.31425,23.62,1.4167,609000,6.7,Loamy,Medium,1341
Gujarat,Amreli,Summer,Bajra,494.2106,23.12233333,16.97266667,2.275,21.11866667,115.21,2.2677,5000,6.75,Black,Low,931
Gujarat,Amreli,Summer,Groundnut,1482.6318,23.12233333,16.97266667,2.275,21.11866667,115.21,2.2677,10000,6.766184468,Loamy,Medium,2555
Gujarat,Amreli,Whole Year,Dry chillies,741.3159,21.56258333,26.52825,834.421,19.64225,190.253,34.2759,3000,7.3,Black,Medium,7368
Gujarat,Amreli,Whole Year,Garlic,4200.7901,21.56258333,26.52825,834.421,19.64225,190.253,34.2759,88000,4.962661422,Red,Medium,2500
Gujarat,Amreli,Whole Year,Guar seed,247.1053,21.56258333,26.52825,834.421,19.64225,190.253,34.2759,1000,7.25,Loamy,Medium,5000
Gujarat,Amreli,Whole Year,Onion,6918.9484,21.56258333,26.52825,834.421,19.64225,190.253,34.2759,825000,5.878568981,Red,Medium,1200
Gujarat,Amreli,Whole Year,Sugarcane,247.1053,21.56258333,26.52825,834.421,19.64225,190.253,34.2759,80000,5.751707342,Red,High,1942
Gujarat,Amreli,Kharif,Arhar/Tur,2223.9477,23.8266,45.2062,379.245,24.7174,439.2,19.2189,9000,6.814341946,Loamy,High,4121
Gujarat,Amreli,Kharif,Bajra,78085.2748,23.8266,45.2062,379.245,24.7174,439.2,19.2189,551000,6.133220586,Red,High,931
Gujarat,Amreli,Kharif,Castor seed,3706.5795,23.8266,45.2062,379.245,24.7174,439.2,19.2189,30000,6.024248787,Red,High,2474
Gujarat,Amreli,Kharif,Cotton(lint),365962.9493,23.8266,45.2062,379.245,24.7174,439.2,19.2189,5671000,5.882155988,Red,High,2964
Gujarat,Amreli,Kharif,Groundnut,714134.317,23.8266,45.2062,379.245,24.7174,439.2,19.2189,3034000,6.65,Black,High,2555
Gujarat,Amreli,Kharif,Jowar,2965.2636,23.8266,45.2062,379.245,24.7174,439.2,19.2189,14000,6.271478838,Red,High,1420
Gujarat,Amreli,Kharif,Maize,2718.1583,23.8266,45.2062,379.245,24.7174,439.2,19.2189,17000,5.561398642,Red,High,956
Gujarat,Amreli,Kharif,Moong(Green Gram),8648.6855,23.8266,45.2062,379.245,24.7174,439.2,19.2189,21000,6.097294061,Red,High,7000
Gujarat,Amreli,Kharif,Moth,3212.3689,23.8266,45.2062,379.245,24.7174,439.2,19.2189,7000,6.334837865,Red,High,6000
Gujarat,Amreli,Kharif,Other Kharif pulses,247.1053,23.8266,45.2062,379.245,24.7174,439.2,19.2189,,5.514253142,Red,High,5500
Gujarat,Amreli,Kharif,Sesamum,65977.1151,23.8266,45.2062,379.245,24.7174,439.2,19.2189,125000,6.691268104,Loamy,High,4869
Gujarat,Amreli,Kharif,Urad,8154.4749,23.8266,45.2062,379.245,24.7174,439.2,19.2189,27000,6.970859754,Loamy,High,6500
Gujarat,Amreli,Rabi,Gram,5930.5272,18.84575,10.058,18.958,13.36725,20.41,1.565,26000,6.804781106,Loamy,Low,1933
Gujarat,Amreli,Rabi,Jowar,247.1053,18.84575,10.058,18.958,13.36725,20.41,1.565,1000,7.16,Loamy,Low,1420
Gujarat,Amreli,Rabi,Rapeseed &Mustard,741.3159,18.84575,10.058,18.958,13.36725,20.41,1.565,4000,5.931538447,Red,Low,2163
Gujarat,Amreli,Rabi,Wheat,66718.431,18.84575,10.058,18.958,13.36725,20.41,1.565,883000,7.114405288,Loamy,Medium,1341
Gujarat,Amreli,Summer,Bajra,1482.6318,22.55233333,16.97266667,1.246,20.827,109.53,0.7565,13000,7.477935216,Loamy,Low,931
Gujarat,Amreli,Summer,Groundnut,2965.2636,22.55233333,16.97266667,1.246,20.827,109.53,0.7565,20000,5.795985716,Red,Medium,2555
Gujarat,Amreli,Whole Year,Banana,247.1053,21.84775,26.43175,399.449,19.96141667,189.54,21.5404,77000,6.280725549,Red,High,1000
Gujarat,Amreli,Whole Year,Dry chillies,247.1053,21.84775,26.43175,399.449,19.96141667,189.54,21.5404,1000,5.953933276,Red,Medium,7368
Gujarat,Amreli,Whole Year,Garlic,4695.0007,21.84775,26.43175,399.449,19.96141667,189.54,21.5404,127000,6.765091462,Loamy,Medium,2500
Gujarat,Amreli,Whole Year,Guar seed,494.2106,21.84775,26.43175,399.449,19.96141667,189.54,21.5404,1000,5.751707342,Red,Medium,5000
Gujarat,Amreli,Whole Year,Onion,4942.106,21.84775,26.43175,399.449,19.96141667,189.54,21.5404,589000,6.57,Loamy,Medium,1200
Gujarat,Amreli,Whole Year,Sugarcane,247.1053,21.84775,26.43175,399.449,19.96141667,189.54,21.5404,90000,6.765091462,Loamy,High,1942
Gujarat,Amreli,Kharif,Arhar/Tur,2223.9477,23.072,49.675,951.473,24.1614,470.52,28.9016,8000,6.598860305,Loamy,High,4121
Gujarat,Amreli,Kharif,Bajra,55104.4819,23.072,49.675,951.473,24.1614,470.52,28.9016,353000,6.54,Black,High,931
Gujarat,Amreli,Kharif,Castor seed,4447.8954,23.072,49.675,951.473,24.1614,470.52,28.9016,32000,5.85648105,Red,High,2474
Gujarat,Amreli,Kharif,Cotton(lint),480125.5979,23.072,49.675,951.473,24.1614,470.52,28.9016,8901000,5.731535258,Red,High,2964
Gujarat,Amreli,Kharif,Groundnut,683740.3651,23.072,49.675,951.473,24.1614,470.52,28.9016,1134000,5.588650585,Red,High,2555
Gujarat,Amreli,Kharif,Maize,4695.0007,23.072,49.675,951.473,24.1614,470.52,28.9016,6000,7.227745516,Loamy,High,956
Gujarat,Amreli,Kharif,Moong(Green Gram),9390.0014,23.072,49.675,951.473,24.1614,470.52,28.9016,13000,5.669560726,Red,High,7000
Gujarat,Amreli,Kharif,Moth,1482.6318,23.072,49.675,951.473,24.1614,470.52,28.9016,2000,4.603563116,Red,High,6000
Gujarat,Amreli,Kharif,Sesamum,74872.9059,23.072,49.675,951.473,24.1614,470.52,28.9016,99000,6.0967531,Red,High,4869
Gujarat,Amreli,Kharif,Urad,7660.2643,23.072,49.675,951.473,24.1614,470.52,28.9016,14000,6.787658922,Loamy,High,6500
Gujarat,Amreli,Rabi,Gram,10378.4226,19.132,9.37175,0.796,13.21925,28.42,0.7769,52000,5.669236258,Red,Low,1933
Gujarat,Amreli,Rabi,Rapeseed &Mustard,741.3159,19.132,9.37175,0.796,13.21925,28.42,0.7769,4000,7.43,Loamy,Low,2163
Gujarat,Amreli,Rabi,Wheat,68695.2734,19.132,9.37175,0.796,13.21925,28.42,0.7769,927000,7.545258424,Black,Medium,1341
Gujarat,Amreli,Summer,Bajra,4942.106,23.23333333,17.58833333,0.977,21.058,109.42,0.6756,47000,6.859840821,Loamy,Low,931
Gujarat,Amreli,Summer,Groundnut,5189.2113,23.23333333,17.58833333,0.977,21.058,109.42,0.6756,36000,6.28188384,Red,Medium,2555
Gujarat,Amreli,Whole Year,Dry chillies,494.2106,21.799,28.21891667,953.246,19.73816667,187.45,30.3541,2000,7.06,Loamy,Medium,7368
Gujarat,Amreli,Whole Year,Garlic,3212.3689,21.799,28.21891667,953.246,19.73816667,187.45,30.3541,82000,5.953933276,Red,Medium,2500
Gujarat,Amreli,Whole Year,Onion,2471.053,21.799,28.21891667,953.246,19.73816667,187.45,30.3541,224000,6.57,Black,Medium,1200
Gujarat,Amreli,Whole Year,Sugarcane,494.2106,21.799,28.21891667,953.246,19.73816667,187.45,30.3541,140000,5.751707342,Red,High,1942
Gujarat,Amreli,Kharif,Arhar/Tur,1729.7371,23.071,42.6336,774.966,24.0516,490.51,31.7924,8000,7.639788459,Black,High,4121
Gujarat,Amreli,Kharif,Bajra,38548.4268,23.071,42.6336,774.966,24.0516,490.51,31.7924,255000,5.731535258,Red,High,931
Gujarat,Amreli,Kharif,Castor seed,1729.7371,23.071,42.6336,774.966,24.0516,490.51,31.7924,13000,7.011121216,Loamy,High,2474
Gujarat,Amreli,Kharif,Cotton(lint),582180.0868,23.071,42.6336,774.966,24.0516,490.51,31.7924,8917000,7.095413294,Loamy,High,2964
Gujarat,Amreli,Kharif,Groundnut,595770.8783,23.071,42.6336,774.966,24.0516,490.51,31.7924,4277000,6.703270635,Loamy,High,2555
Gujarat,Amreli,Kharif,Maize,2223.9477,23.071,42.6336,774.966,24.0516,490.51,31.7924,12000,6.913678684,Loamy,High,956
Gujarat,Amreli,Kharif,Moong(Green Gram),9390.0014,23.071,42.6336,774.966,24.0516,490.51,31.7924,21000,6.344751947,Red,High,7000
Gujarat,Amreli,Kharif,Moth,741.3159,23.071,42.6336,774.966,24.0516,490.51,31.7924,2000,5.893492999,Red,High,6000
Gujarat,Amreli,Kharif,Other Kharif pulses,741.3159,23.071,42.6336,774.966,24.0516,490.51,31.7924,2000,6.658769991,Loamy,High,5500
Gujarat,Amreli,Kharif,Sesamum,47691.3229,23.071,42.6336,774.966,24.0516,490.51,31.7924,94000,7.380396262,Loamy,High,4869
Gujarat,Amreli,Kharif,Urad,6918.9484,23.071,42.6336,774.966,24.0516,490.51,31.7924,18000,6.983395573,Loamy,High,6500
Gujarat,Amreli,Rabi,Gram,23227.8982,18.66475,11.61675,4.494,13.27025,17.1,1.5707,122000,5.716222912,Red,Low,1933
Gujarat,Amreli,Rabi,Rapeseed &Mustard,494.2106,18.66475,11.61675,4.494,13.27025,17.1,1.5707,4000,7.23,Black,Low,2163
Gujarat,Amreli,Rabi,Wheat,115398.1751,18.66475,11.61675,4.494,13.27025,17.1,1.5707,1817000,7.28,Loamy,Medium,1341
Gujarat,Amreli,Summer,Bajra,2718.1583,22.45666667,17.74766667,6.868,20.66466667,87.41,1.77,25000,7.598729065,Black,Low,931
Gujarat,Amreli,Summer,Groundnut,5189.2113,22.45666667,17.74766667,6.868,20.66466667,87.41,1.77,36000,6.98,Red,Medium,2555
Gujarat,Amreli,Whole Year,Dry chillies,247.1053,21.44866667,26.07316667,786.328,19.61108333,172.1,35.1331,1000,6.88,Red,Medium,7368
Gujarat,Amreli,Whole Year,Garlic,10625.5279,21.44866667,26.07316667,786.328,19.61108333,172.1,35.1331,257000,7.18,Red,Medium,2500
Gujarat,Amreli,Whole Year,Onion,17544.4763,21.44866667,26.07316667,786.328,19.61108333,172.1,35.1331,2117000,5.99616119,Red,Medium,1200
Gujarat,Amreli,Whole Year,Sugarcane,741.3159,21.44866667,26.07316667,786.328,19.61108333,172.1,35.1331,240000,6.110218826,Red,High,1942
Gujarat,Amreli,Kharif,Arhar/Tur,1482.6318,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,6000,6.720449769,Loamy,High,4121
Gujarat,Amreli,Kharif,Bajra,33112.1102,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,232000,5.587905967,Red,High,931
Gujarat,Amreli,Kharif,Castor seed,2965.2636,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,23000,7.17,Black,High,2474
Gujarat,Amreli,Kharif,Cotton(lint),561176.1363,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,7608000,7.17,Black,High,2964
Gujarat,Amreli,Kharif,Groundnut,613068.2493,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,1154000,5.66999105,Red,High,2555
Gujarat,Amreli,Kharif,Maize,1482.6318,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,9000,6.47444292,Red,High,956
Gujarat,Amreli,Kharif,Moong(Green Gram),9390.0014,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,16000,7.442217061,Loamy,High,7000
Gujarat,Amreli,Kharif,Moth,247.1053,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,1000,7.240988401,Loamy,High,6000
Gujarat,Amreli,Kharif,Other Kharif pulses,2718.1583,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,6000,6.215109715,Red,High,5500
Gujarat,Amreli,Kharif,Sesamum,45961.5858,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,79000,5.645435626,Red,High,4869
Gujarat,Amreli,Kharif,Urad,8401.5802,23.4322,45.3606,1175.496,24.2816,432.15,36.4004,20000,5.682751473,Red,High,6500
Gujarat,Amreli,Rabi,Gram,20262.6346,18.97875,11.29425,7.434,13.315,21.2,1.3679,123000,7.2,Loamy,Low,1933
